id,title,genres_list,director,cast_list,keywords_list,overview,popularity,vote_average,vote_count,weighted_rating,release_date,runtime
10024,My Sister's Keeper,['Drama'],Nick Cassavetes,"['Cameron Diaz', 'Alec Baldwin', 'Abigail Breslin', 'Joan Cusack', 'Sofia Vassilieva']","['parents kids relationship', 'sister sister relationship', 'court case', 'in vitro fertilisation', 'medical examiner', 'kidney transplant ']","Sara and Brian live an idyllic life with their young son and daughter. But their family is rocked by sudden, heartbreaking news that forces them to make a difficult and unorthodox choice in order to save their baby girl's life. The parents' desperate decision raises both ethical and moral questions and rips away at the foundation of their relationship. Their actions ultimately set off a court case that threatens to tear the family apart, while revealing surprising truths that challenge everyone's perceptions of love and loyalty and give new meaning to the definition of healing.",24.09152,7.1,598,6.604344557929354,2009-06-26,109.0
13490,Welcome Home Roscoe Jenkins,"['Comedy', 'Drama']",Malcolm D. Lee,"['Martin Lawrence', 'James Earl Jones', 'Margaret Avery', 'Joy Bryant', 'Cedric the Entertainer']",['talk show'],"Martin Lawrence leads an all-star cast, including Cedric the Entertainer, Mo'Nique, and Mike Epps, in the hit comedy ""Welcome Home Roscoe Jenkins."" When a celebrated TV show host (Lawrence) returns to his hometown in the South, his family is there to remind him that going home is no vacation! It's one outrageous predicament after another when big-city attitude and small-town values collide in this hysterical comedy critics are praising for its ""over-the-top hilarity!"" (Roger Moore, Orlando Sentinel).",6.248273,5.7,57,6.058969018493274,2008-02-08,114.0
15927,A Passage to India,"['Drama', 'Adventure', 'History']",David Lean,"['Judy Davis', 'Alec Guinness', 'Peggy Ashcroft', 'James Fox', 'Victor Banerjee']","['doctor', 'india', 'english', 'magistrate', '1920s', 'mosque']","The film is set during the period of growing influence of the Indian independence movement in the British Raj. It begins with the arrival in India of a British woman, Miss Adela Quested (Judy Davis), who is joining her fiancé, a city magistrate named Ronny Heaslop (Nigel Havers). She and Ronny's mother, Mrs. Moore (Peggy Ashcroft), befriend an Indian doctor, Aziz H. Ahmed (Victor Banerjee).",9.548391,6.9,67,6.177503447220229,1984-12-14,163.0
1259,Notes on a Scandal,"['Drama', 'Romance']",Richard Eyre,"['Judi Dench', 'Cate Blanchett', 'Bill Nighy', 'Juno Temple', 'Max Lewis']","['sex', 'adultery', 'based on novel', 'cat', 'infidelity', 'secret', 'obsession', 'blackmail', 'nudity', 'seduction', 'studio', 'friendship', 'stalker', 'love', 'loneliness', 'teacher', 'conservative', 'student', 'teenager', 'relationship', 'art', 'female stalker', 'extramarital affair', 'journal', 'sitting on a toilet']","A veteran high school teacher befriends a younger art teacher, who is having an affair with one of her 15-year-old students. However, her intentions with this new ""friend"" also go well beyond platonic friendship.",12.576381,6.9,235,6.326252737498417,2006-12-25,92.0
5125,Rendition,"['Drama', 'Thriller']",Gavin Hood,"['Omar Metwally', 'Reese Witherspoon', 'Jake Gyllenhaal', 'Moa Khouas', 'Zineb Oukach']","['anti terror', 'terror', 'cia', 'loss of son', 'police brutality', 'terrorist', 'loss of brother', 'war against terror', 'kidnapping', 'intelligence', 'despair', 'inhumanity', 'senator', 'plo', 'civil rights activist', 'hijacking', 'terror cell', 'loss of husband', 'politics', 'politician', 'government', 'loss of daughter', 'torture by the police', 'torture', 'cruelty', 'american', 'surveillance']","When an Egyptian terrorism suspect ""disappears"" on a flight from Africa to Washington DC, his American wife and a CIA analyst find themselves caught up in a struggle to secure his release from a secret detention facility somewhere outside the US.",12.741073,6.2,205,6.12178401246655,2007-09-07,120.0
174,Star Trek VI: The Undiscovered Country,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",Nicholas Meyer,"['William Shatner', 'Leonard Nimoy', 'DeForest Kelley', 'James Doohan', 'George Takei']","['farewell', 'federation', 'starfleet', 'peace conference', 'uss enterprise-a', 'rura penthe', 'court case', 'peace contract', 'plan', 'klingon', 'space opera']","On the eve of retirement, Kirk and McCoy are charged with assassinating the Klingon High Chancellor and imprisoned. The Enterprise crew must help them escape to thwart a conspiracy aimed at sabotaging the last best hope for peace.",16.188572,6.7,413,6.345897619515803,1991-12-05,113.0
9583,Divine Secrets of the Ya-Ya Sisterhood,"['Comedy', 'Drama', 'Romance']",Callie Khouri,"['Sandra Bullock', 'Ellen Burstyn', 'Fionnula Flanagan', 'James Garner', 'Cherry Jones']","['secret society', 'conciliation', 'marriage', 'mother daughter relationship', 'playwright', 'family feud', 'woman director']","A mother and daughter dispute is resolved by the ""Yaya sisterhood"" - long time friends of the mother.",5.576937,5.6,65,6.044461662227103,2002-06-07,116.0
9437,Kiss the Girls,"['Drama', 'Mystery', 'Thriller', 'Crime']",Gary Fleder,"['Morgan Freeman', 'Ashley Judd', 'Cary Elwes', 'Alex McArthur', 'Tony Goldwyn']","['washington d.c.', 'covered investigation', 'investigation', 'north carolina', 'missing person']","Forensic psychologist Alex Cross travels to North Carolina and teams with escaped kidnap victim Kate McTiernan to hunt down ""Casanova,"" a serial killer who abducts strong-willed women and forces them to submit to his demands. The trail leads to Los Angeles, where the duo discovers that the psychopath may not be working alone.",18.913,6.2,345,6.133609323756705,1997-10-03,115.0
525,The Blues Brothers,"['Music', 'Comedy', 'Action', 'Crime']",John Landis,"['Dan Aykroyd', 'John Belushi', 'James Brown', 'Cab Calloway', 'Ray Charles']","['dancing', 'prison', 'chicago', 'country music', 'nun', 'jazz', 'car journey', 'blues', 'nazis', 'music', 'concert', 'music instrument', ""children's home"", 'shopping mall', 'orphanage', 'winnebago', 'church', 'sunglasses', 'parole', 'car chase', 'music band', 'loudspeaker', 'saturday night live', 'wrigley field', 'holiday inn']","Jake Blues is just out of jail, and teams up with his brother, Elwood on a 'mission from God' to raise funds for the orphanage in which they grew up. The only thing they can do is do what they do best – play music – so they get their old band together and they're on their way, while getting in a bit of trouble here and there.",44.714264,7.5,1065,7.003780214944538,1980-06-17,133.0
10188,The Sisterhood of the Traveling Pants 2,"['Adventure', 'Comedy', 'Drama', 'Family']",Sanaa Hamri,"['Alexis Bledel', 'Amber Tamblyn', 'America Ferrera', 'Blake Lively', 'Rachel Nichols']","['female friendship', 'best friend', 'summer vacation', 'woman director', 'young adult']","Four young women continue the journey toward adulthood that began with ""The Sisterhood of the Traveling Pants."" Now three years later, these lifelong friends embark on separate paths for their first year of college and the summer beyond, but remain in touch by sharing their experiences with each other.",11.870301,6.0,238,6.066815914284137,2008-08-06,117.0
63574,Joyful Noise,"['Comedy', 'Music']",Todd Graff,"['Queen Latifah', 'Dolly Parton', 'Keke Palmer', 'Jeremy Jordan', 'Courtney B. Vance']",[],"G.G. Sparrow faces off with her choir's newly appointed director, Vi Rose Hill, over the group's direction as they head into a national competition.",5.753705,6.7,33,6.126746309118417,2012-01-13,117.0
245,About a Boy,"['Drama', 'Comedy', 'Romance']",Chris Weitz,"['Hugh Grant', 'Nicholas Hoult', 'Toni Collette', 'Rachel Weisz', 'Sharon Small']","['london england', 'rock and roll', 'single parent', 'rap music', 'bachelor', 'becoming an adult', 'friendship', 'single']","Will Freeman is a hip Londoner who one day realizes that his friends are all involved with the responsibilities of married life and that leaves him alone in the cold. Passing himself off as a single father, he starts to meet a string of single mums, confident in his ability to leave them behind when they start to ask for a commitment. But Will's hope of a continued bachelorhood is interrupted when he meets 12-year old Marcus, in many ways his complete opposite.",28.227984,6.6,607,6.352628142928205,2002-04-26,101.0
9825,Lake Placid,"['Horror', 'Comedy', 'Action', 'Science Fiction', 'Thriller']",Steve Miner,"['Bill Pullman', 'Bridget Fonda', 'Oliver Platt', 'Brendan Gleeson', 'Betty White']","['diving', 'sheriff', 'lake', 'crocodile', 'deputy', 'paleontologist', 'cow', 'maine', 'decapitation', 'severed head', 'scientist', 'remote', 'tooth', 'bear attack', 'campfire', 'severed toe', 'torso cut in half', 'giant crocodile', 'crocodile attack', 'animal horror']","When a man is eaten alive by an unknown creature, the local Game Warden teams up with a paleontologist from New York to find the beast. Add to the mix an eccentric philanthropist with a penchant for ""Crocs"", and here we go! This quiet, remote lake is suddenly the focus of an intense search for a crocodile with a taste for live animals...and people!",11.678561,5.5,247,5.916935064974286,1999-07-15,82.0
186,Lucky Number Slevin,"['Drama', 'Thriller', 'Crime', 'Mystery']",Paul McGuigan,"['Josh Hartnett', 'Bruce Willis', 'Lucy Liu', 'Morgan Freeman', 'Ben Kingsley']","['assassination', 'assassin', 'identity', 'sniper', 'mistake in person', 'jew', 'gangster boss', 'gambling debts', 'boss', 'murder', 'sniper rifle', 'fbi agent', 'horse racing', 'gambler', 'slevin', 'caso', 'hoodlum', 'black men']","Slevin is mistakenly put in the middle of a personal war between the city’s biggest criminal bosses. Under constant watch, Slevin must try not to get killed by an infamous assassin and come up with an idea of how to get out of his current dilemma. A film with many twists and turns.",36.921445,7.4,1323,7.001534786658985,2006-02-24,110.0
9549,The Right Stuff,"['Drama', 'History']",Philip Kaufman,"['Fred Ward', 'Dennis Quaid', 'Ed Harris', 'Scott Glenn', 'Sam Shepard']","['cold war', 'pilot', 'space travel', 'politics', 'historical figure', 'flight', 'astronaut', 'space race', 'sound barrier']","A chronicle of the original Mercury astronauts in the formation of America's space program: Alan Shepherd, the first American in space; Gus Grissom, the benighted astronaut for whom nothing works out as planned; John Glenn, the straight-arrow 'boy scout' of the bunch who was the first American to orbit the earth; and the remaining pilots: Deke Slayton, Scott Carpenter and Wally Schirra.",17.567332,7.3,235,6.441448815929789,1983-10-20,193.0
61891,Anonymous,"['Drama', 'History', 'Thriller']",Roland Emmerich,"['Jamie Campbell Bower', 'Rhys Ifans', 'David Thewlis', 'Joely Richardson', 'Vanessa Redgrave']","['shakespeare', 'anonymity', 'poet', 'play', 'political', 'duringcreditsstinger', 'false history']","Set against the backdrop of the succession of Queen Elizabeth I, and the Essex Rebellion against her, the story advances the theory that it was in fact Edward De Vere, Earl of Oxford who penned Shakespeare's plays.",16.698316,6.3,288,6.162396126350642,2011-10-21,130.0
34584,The NeverEnding Story,"['Drama', 'Family', 'Fantasy', 'Adventure']",Wolfgang Petersen,"['Barret Oliver', 'Gerald McRaney', 'Noah Hathaway', 'Drum Garrett', 'Darryl Cooksey']","['based on novel', 'fictional place', 'wolf', 'mythology', 'magic', 'horse', 'book', 'fairy tale', 'bully', 'school', 'talking animal', 'reading', 'book store', 'fantasy world', 'giant', 'gnome', 'quest']","While hiding from bullies in his school's attic, a young boy discovers the extraordinary land of Fantasia, through a magical book called The Neverending Story. The book tells the tale of Atreyu, a young warrior who, with the help of a luck dragon named Falkor, must save Fantasia from the destruction of The Nothing.",47.862016,7.0,1002,6.66754405167322,1984-04-05,102.0
2666,Dark City,"['Mystery', 'Science Fiction']",Alex Proyas,"['Rufus Sewell', 'William Hurt', 'Kiefer Sutherland', 'Jennifer Connelly', ""Richard O'Brien""]","['soul', 'sleep', 'manipulation', 'future', 'dystopia', 'chaos', 'memory', 'duel', 'parallel world', 'tech noir', 'matrix', 'neo-noir', 'retrofuturism']","A man struggles with memories of his past, including a wife he cannot remember, in a nightmarish world with no sun and run by beings with telekinetic powers who seek the souls of humans.",39.324831,7.2,828,6.744018618735776,1998-02-27,100.0
12783,The Duchess,"['Drama', 'History', 'Romance']",Saul Dibb,"['Keira Knightley', 'Ralph Fiennes', 'Aidan McArdle', 'Simon McBurney', 'Charlotte Rampling']","['england', 'adultery', 'duke', 'gambling debts', 'marriage crisis']","A chronicle of the life of 18th century aristocrat Georgiana, Duchess of Devonshire, who was reviled for her extravagant political and personal life.",18.591657,6.7,396,6.339736165607685,2008-09-05,110.0
13155,Return to Oz,"['Adventure', 'Family', 'Fantasy']",Walter Murch,"['Fairuza Balk', 'Nicol Williamson', 'Jean Marsh', 'Piper Laurie', 'Matt Clark']",['wizard of oz'],"Dorothy, saved from a psychiatric experiment by a mysterious girl, finds herself back in the land of her dreams, and makes delightful new friends, and dangerous new enemies.",5.650125,6.7,120,6.197891916973907,1985-06-21,109.0
42807,The Newton Boys,"['Crime', 'Action', 'Drama']",Richard Linklater,"['Matthew McConaughey', 'Skeet Ulrich', 'Ethan Hawke', ""Vincent D'Onofrio"", 'Gail Cronauer']","['bank robber', 'crime spree', 'western u.s.']","Four Newton brothers are a poor farmer family in the 1920s. The oldest of them, Willis, one day realizes that there's no future in the fields and offers his brothers to become a bank robbers. Soon the family agrees. They become very famous robbers, and five years later execute the greatest train robbery in American history.",3.123583,5.9,44,6.080515574077933,1998-03-26,113.0
